TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	Acreage	County	List Date	Contract Date	Off Mkt Dt	Closed Date
AT	950	N	Michigan	AVE	4205	Chicago	Illinois	60611	8008		299	299	183	Condo, High Rise (7+ Stories)	56	1984	09349422	ACTV		895000	870000		870000					186	186	17032070681049				14711.72	None	2015	1299	No		No	No		52		1860	Builder				S (South), W (West), City	6	2	2	0	3	1	3.1		2	Attached	None	None	Stunning Beach and Lake Michigan Views from every picture window of this favorite large two bedroom, 3 1/2 bath, 1,860 square foot home. 9' ceilings in this gracious living/dining combination perfect for entertaining. The master has double marble master baths with dressing closets. This one is priced to sell for you to update to make it your own.   A full amenities building includes a striking indoor pool and whirlpool, fully equipped exercise room, a sundeck with grills and a balcony off the pool.  Oak Street Beach and the Magnificent Mile shops just outside your door in one of the finest properties in Chicago.     One pet allowed up to 30 lbs. Garage Parking is leased and you can rent more than one space.	Owner must have possession for one year before ability to rent unit.    One pet up to 30 lbs   Garage is a valet, leased garage.  No deeded spaces.  Owner  can rent more than one space.    Seller does not warrant condition of humidifier, trash compactor and oven.		Central Air, Zoned	Electric, Radiant		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Whirlpool, Other	Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other	Self	Maura or Penny	(312) 664-6055		Yes		Carpet					Hardwood			Hardwood	Hardwood	Full	Hardwood	12X14			13X15	18X29	18X11		COMBO	Breakfast Room	Separate Shower, Bidet, Soaking Tub	Combined w/ LivRm	Cable Access		Cook	09/22/2016			
AT	950	N	Michigan	AVE	4804	Chicago	Illinois	60611	8008		299	299	183	Condo	56	1984	09358425	ACTV		3500000	2950000		2950000					174	174	17032070681027				50853.50		2015	4560	No		No	No		48		4840	Other				N (North), S (South), E (East), City, Lake/Water	9	5	5	0	5	1	5.1		2	Attached	None	None	This pristine residence with 4,840 square foot is a one-of-a-kind opportunity. With 400 feet of terrace space and 360 degree views on a high floor in a perfect location, it could be every dream come true. Gracious entertaining space terrace access. Cook's eat-in kitchen with table space and breakfast bar. 5 bedrooms with baths ensuite. Master suite with his/her walk-in closets, sitting area with views of the lake and navy pier, and a luxurious master bath with oversize shower, Whirlpool tub, dual sinks, vanity counter, and stunning views. Building amenities include: indoor pool & Whirlpool, sundeck with grills, exercise facilities, 24 hour doorman& engineer, and onsite management. Onsite garage parking availabel for lease for more than one car. One pet allowed per unit, up to 30 lbs.	SEE "ADDITIONAL INFO" FOR FLOOR PLAN		Central Air	Electric, Radiant		Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit	No			Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Whirlpool	Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	SELF MANAGED	MAURA OR PENNY	(312) 664-6055														Full		19X17	16X14	19X14	21X13	30X24	27X14		22X15	5th Bedroom, Sitting Room, Foyer, Walk In Closet, Other	Whirlpool, Separate Shower, Steam Shower, Double Sink	Separate			Cook	10/04/2016			
AT	950	N	MICHIGAN	AVE	2604	Chicago	Illinois	60611	8008		299	299	182	Condo	56	1984	09496121	ACTV		925000	925000		925000					49	49	17032070681162				9400	None	2015	995	No		No	No		26		1830	Estimated					5	2	2	0	2	1	2.1		1	Attached	None	None	A showpiece in the sky you won’t want to miss. This unique, newly renovated 2 bedroom, 2.1 bath 1850 sq. ft. residence with desired open floor plan features gorgeous custom-laid wide plank floors that have to seen to be appreciated. New plumbing and electric. Beautiful Quartz Bar and wine fridge. Marble bathrooms and custom one of a kind foyer with powder room. Indoor lap pool, full gym and attached indoor leased parking available. Pet friendly.	Agents, the pictures do not demonstrate the true beauty of the  hardwood floor. They are gorgeous.		Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal			Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other	SELF MANAGED	PENNY BERMAN	(312) 664-6055				Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	12X13			15X14	16X26	16X11		12X14	No additional rooms		Separate			Cook	02/06/2017			
AT	950	N	Michigan	AVE	3304	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	181	Condo, High Rise (7+ Stories)	56	1984	09478490	PEND		950000	950000		950000					271	7	17032070681169				10523.40	Homeowner	2015	972	No		No	No		33		0	Not Reported	0		0	S (South), W (West), City	5	3	3	0	2	1	2.1		1	Attached	None	None	One of the MOST STYLISH HOMES ON MAG MILE! GUT REHABBED with the finest luxury details! Exquisite designer finishes include Ann Sacks mirrored tile backsplash, custom Scalamandre silk window draperies, stunning Kallista fixtures, Robern medicine cabinets, Baker sconces by Thomas Pheasant and Jacques Garcia and Subzero, Miele and Dacor appliances. Dramatic and gracious entry welcomes you inside this sophisticated refigured layout with spectacular city views from every window. Customized closets with his and hers closets in the master bedroom. The 3rd bedroom can also be used as an office. Premier full amenity building with impeccable 24 hour service, fitness center and indoor pool. Refinement unlike any other – must see!	Leased parking spaces availbale immediately. Only 1 dog allowed per unit up to 30 pounds. Rental Restrictions: Must be owner occupied for 1 year prior to leasing unit.		Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Self Managed	Property Manager	(312) 664-6055				Hardwood	Hardwood					TV-Cable		Hardwood	Hardwood	Full	Hardwood	18X13	12X10		22X16	30X16	18X11			Foyer, Walk In Closet	Whirlpool, Separate Shower, Bidet, Full Body Spray Shower, Soaking Tub	Combined w/ LivRm			Cook	01/16/2017	01/22/2017	01/22/2017	
AT	950	N	Michigan	AVE	5201	Chicago	Illinois	60611	8008		299	299	183	Condo, High Rise (7+ Stories)	56	1984	09486199	ACTV		699000	699000		699000					267	60	17032070681153				11319.29	None	2015	1065	No		No	No		52		1570	Builder	0		0	S (South), W (West), City	4	1	1	0	1	1	1.1		2	Attached	None	None	Gorgeous 3 Year New Total Renovation of this Dramatic and Huge 1,570 square foot One Bedroom One and One Half Bath with High 10 ft plus Ceilings With Panoramic City Views looking South Down Michigan Avenue and glittering western lights.   Stunning finishes include handsome herringbone oak floors throughout; poggenpohl kitchen cabinetry with Miele appliances includes built in steamer and espresso/cappuccino machine; Toto washerlet in both baths;So many details,,, this is a truw WOW!  A full amenities building includes a striking indoor pool and whirlpool, a sundeck with grills for your summer enjoyment and Oak Street Beach and the Magnificent Mile shops just outside your door  in one of the finest properties in Chicago.  Make this one your next home in the sky.  One pet allowed up to 30 lbs. Garage Parking is leased and you can rent more than one space.	Owner can rent after one year of owning for not less than one year   One Pet up to 30 Lbs.		Central Air, Zoned	Electric, Radiant		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Freezer, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Whirlpool, Other	Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other	Self	Maura or Penny	(312) 664-6055		Yes							Hardwood			Hardwood	Hardwood	Full	Hardwood				13X21	18X23	8X16		12X14	Gallery	Separate Shower, Double Sink, European Shower, Full Body Spray Shower, No Tub	Separate	Cable Access		Cook	01/26/2017			
AT	950	N	Michigan	AVE	5103	Chicago	Illinois	60611	8008		299	299	181	Condo, Condo-Duplex	56	1983	09476976	ACTV		3100000	2950000		2950000					73	73	17032070681118	Yes			39143.20	Homeowner	2015	3708	No		No	No		51		4860	Estimated	0		0	N (North), E (East), W (West), City, Lake/Water	10	4	4	0	4	1	4.1		1	Attached	None	None	Located on the 51st & 52nd floors. A stunning one-of-a-kind duplex with panoramic East, North and West vistas of the lake and city. The gracious living room has a 19'6" vaulted ceiling, and the formal dining room accommodates large dinner parties. The well appointed gourmet kitchen has a separate breakfast room. One en-suite bedroom/office is on the main level, and a grand staircase leads to three en-suite bedrooms on the second level. The expansive master suite has an enormous walk-in dressing closet with desk area, and the master bath has a steam shower and whirlpool tub. There are a total of 4.5 baths, and each floor has its own den/media room.  In-unit washer/dryer...and much more.  The building offers a beautiful indoor pool, whirlpool, sundeck, exercise facility, saunas, 24 hour door staff, and on-site manager. Ample owner and guest parking is available. One dog to 30 lbs is allowed. A "Home in the Sky."	PIN number for unit #5203 is:17032070681119.  Average monthly electric bill: $486.18, disclosure is at "Additional Information" .  Ask Phil for exclusions.  See "Additional Information " for the floor plan.  ***Proof of funds to close or pre-approval must accompany all offers***		Central Air, Zoned	Electric		Vaulted/Cathedral Ceilings, 1st Floor Bedroom, 2nd Floor Laundry, Laundry Hook-Up in Unit, Storage	No	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Freezer, Washer, Dryer, Disposal		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Sauna, Service Elevator, Valet/Cleaner, Whirlpool	Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Scavenger, Snow Removal	Self Managed	Maura or Penny	(312) 664-6055				Carpet	Carpet	Carpet			Granite			Granite	Carpet	Full	Carpet	13X12	12X12	12X10	24X17	25X19	17X12		33X10	Breakfast Room, Den, Walk In Closet, Media Room, Foyer	Whirlpool, Separate Shower, Steam Shower, Double Sink	Separate			Cook	01/13/2017			
AT	950	N	Michigan	AVE	5201	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)		1984	07743836	CLSD		489000	460000	460000	489000	Cash	N/A	94%	94%	104	104	17032070681153				9257.75	Homeowner	2009	826	No		No	No		52		1570	Estimated				S (South), W (West), City	4	1	1	0	1	1	1.1		1	Attached	None	None	Great Value at One Mag Mile. Fabulous dramatic views south down Michigan avenue and west. Good opportunity for new owner to renovate. High floor huge 1BR, 1 1/2BA with 10' ceilings. Separate dining room could be used as bedroom or den. 1570 sqft. Master has large bath, dressing room & walk-in closet.			Central Air	Electric, Radiant		Laundry Hook-Up in Unit	NO	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Pool, Exterior Maintenance, Scavenger												Other	TV-Cable, Fire Sprinklers		Ceramic Tile	Other	Full	Carpet				13X20	18X21	14X09		12X14	No additional rooms		Combined w/ LivRm			Cook	03/02/2011	06/13/2011	06/13/2011	08/30/2011
AT	950	N	MICHIGAN	AVE	3102	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)		1984	07743194	CLSD		995000	850000	850000	995000	Conventional	N/A	85%	85%	318	41	17032070681064				14612.25	Homeowner	2009	1216	No		No	No		31	3/3.5	2175	Estimated				N (North), S (South), E (East), City, Lake/Water, Park	6	3	3	0	3	1	3.1		2	Attached	None	None	PREFERRED '02' TIER FEATURES CRYSTAL CLEAR LAKE & BEACH VIEWS FROM EVERY WINDOW. BRING YOUR CONTRACTOR AND CREATE YOUR OWN PALACE! FAVORITE FLR PLAN FEATURES GRACIOUS RM SIZES, TWO MASTER BATHS, CLOSETS GALORE, HI CEILINGS, LG PICTURE WINDOWS.  PRISTINE, TRADITIONAL CONDITION. AMENITIES INCLD LUXURIOUS INDOOR POOL AND HEALTH CLUB, 24 HR DOOR STAFF,& STELLAR REPUTAION FOR SERVICE & SECURITY. FINEST GOLD COAST LOCATION			Central Air, Zoned	Electric, Radiant, Zoned		Bar-Dry, Laundry Hook-Up in Unit	NO	Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Whirlpool	Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other					Yes		Carpet	Hardwood				Hardwood	Humidifier, TV-Cable, Fire Sprinklers		Ceramic Tile	Carpet	Full	Carpet	12X13	12X14		18X14	17X23	12X12		12X14	Foyer		Separate	Master Antenna		Cook	03/02/2011	04/11/2011	04/11/2011	06/10/2011
AT	950	N	MICHIGAN	AVE	2901	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)		1984	06409113	CLSD		735000	618000	618000	649000	Conventional		95%	84%	129	129	17032070681130				7,070.00	None	2005	584	Yes		No			29	CONDO	1570					W (West)	4	1	1	0	1	1	1.1	0	1	Attached	None	None	THIS PROFFESIONALLY DESIGNED 1570 ft 1 BEDROOM IS THE BEST VALUE IN THE GOLD COAST @ 413 A FOOT & IS READY FOR YOU TO MOVE IN! LARGE LIVING ROOM W/ WEST VIEWS & CUSTOM WINDOW TREATMENTS. SEPARATE DINING ROOM, AND KITCHEN W/SS APPLIANCES & A WINE REFRIGERATOR. CALIFORNIA CLOSETS THROUGHOUT AND A CUSTOM BUILT OFFICE SPACE. FULL AMENITY LUXURY BUILDING W/INDOOR POOL,SUNDECK, EXERCISE ROOM, & VALET GARAGE PARKING			Central Air	Electric		Laundry Hook-Up in Unit		Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Service Elevator	Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool																	Full					20X13	21X18	13X09		14X13		Separate Shower	Separate			Cook	02/12/2007	06/20/2007	06/20/2007	07/18/2007
AT	950	N	MICHIGAN	AVE	2305	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	182	Condo, High Rise (7+ Stories)		1984	06480539	CLSD		925000	850000	850000	925000	Conventional		92%	92%	36	36	17032070681030	No			12734	None	2005	886	No		No			23		1860					E (East), Lake/Water	7	2	2	0	2	2	2.2	0	2		None	None	GORGEOUS E LAKE SHORE/LAKE VWS FROM EVERY WNDW. BEAUTIFULLY UPDATED EAT-IN KIT W/CSTM CABINETRY. TUMBLED MARBLE IN BTHS & KIT. SPACIOUS LIV RM. MIRRORED DIN RM. LRG MSTR BR HAS HUGE WALK-IN CLST,2ND BR HAS CSTM BLT-INS. BONUS RM/DEN/OFFICE. W/D. PREMIER BLDG W/EXCELLENT SERVICES,HEALTH CLUB,INDR POOL & SUNDECK. STEPS TO EVERYTHING. HEART OF GOLD COAST.			Central Air, Zoned	Electric, Radiant, Zoned				Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Compactor-Trash		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Sauna, Service Elevator, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal													TV-Cable				Half		14X12			16X15	33X18	11X11		COMBO	Breakfast Room, Den, Foyer, Gallery		Combined w/ LivRm			Cook	04/17/2007	05/22/2007	05/22/2007	07/05/2007
AT	950	N	MICHIGAN	AVE	2802	Chicago	Illinois	60611	8008		299	299	182	Condo		1984	06555201	CLSD		1150000	1000000	1000000	1150000	Conventional		87%	87%	143	143	17032070681061				7,701.20	Homeowner, Senior	2005	1098	Yes		No			28		2175						6	3	3	0	4		4	0	2	Attached	None	None	GORGEOUS OAK STREET BEACH & LAKE VIEWS FROM EVERY ROOM IN THIS PRIME EAST-FACING 3 BED/4BA HOME AT HIGHLY DESIRABLE ONE MAGNIFICENT MILE. 3RD BDRM OPENED AS A LIBRARY/DEN. CROWN MOULDINGS,  HERRINGBONE HARDWOOD FLOORS, ALL WAITING FOR YOUR OWN PERSONAL TOUCH. UNIT IS IN ORIGINAL CONDITION- AS IS READY TO BE CUSTOMED TO YOUR NEEDS. PREMIER BUILDING WITH FULL AMENITIES INCLUDING INDOOR POOL & HEALTH CLUB.			Central Air	Electric							Heat, Water, Common Insurance, Doorman, Pool							Carpet	Carpet				Hardwood			Hardwood	Hardwood	Y	Carpet	13X12	13X14		18X14	17X26	10X14		13X12						Cook	06/18/2007	11/07/2007	11/07/2007	11/30/2007
AT	950	N	Michigan	AVE	5503	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	181	1/2 Duplex, Penthouse		1984	07822582	CLSD		2475000	2292500	2292500	2475000	Cash	N/A	93%	93%	367	7	17032070681122				40598	Homeowner, Senior	2009	3411	No		No	No		55		4400	Estimated				N (North), E (East), W (West), City, Lake/Water	7	4	4	0	6	0	6		2	Attached	None	None	Rarely available NE corner PH duplex at One Mag Mile with million $ lake views. One-of-a-kind floorplan. Huge living/entertaining space w/terrace & family sized kit. 972 sqft master ste w/2 full baths, dressing rm, 2 walk-in closets & 2nd terrace. 3 additional en suite BRs. Recently updated w/fresh paint & carpet. A+ bldg w/doorman, indoor pool & spa, exercise rm & roof deck in sought after Michigan Avenue Location!			Central Air	Electric, Radiant		1st Floor Bedroom, 2nd Floor Laundry, Laundry Hook-Up in Unit	NO	Oven-Double, Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Security Door Locks, Service Elevator, Whirlpool	Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal				96			Carpet	Carpet	Carpet			Carpet			Ceramic Tile	Carpet	Full	Carpet	19X15	15X13	12X15	26X16	30X24	17X23		21X13	Foyer, Terrace, Walk In Closet	Whirlpool, Separate Shower, Double Sink	Separate	Balcony, Deck		Cook	06/02/2011	06/08/2011	06/08/2011	08/25/2011
AT	950	N	Michigan	AVE	3304	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	181	Condo, High Rise (7+ Stories)	56	1984	07914897	CLSD		750000	625000	625000	675000	Conventional	N/A	93%	83%	195	195	17032070681169				10330.64	None	2010	847	No		No	No		33		1830	Builder				S (South), W (West), City	6	2	2	0	2	1	2.1		2	Attached	None	None	Magnificent Mile Location..A Premier Building in Chicago. Views South to Michigan Ave, Sunsets, Western City Lights. Just move in to this recently renovated & decorated city home. Great new design combines Granite & New Oak Flrs. 2 all new Spa Baths, finished in Marble & Glass Tile. Sleek White Kitchen. Design change enhances spacious 1830 sf. Full Amenity building. Impeccable 24hr Service. Corporate Relocation.	Priced 140K Below Seller's Costs. A Model Luxury City Residence or 2nd home. Custom Lighting, all fixtures & silk drapery included. Unlimited Garage parking @$335/mo. Guest Valet Parking. One 30lb dog. Corporate Relocation.		Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Self-Managed	Penny Berman, Property Manager	(312) 664-6055	95	No		Hardwood					Granite	TV-Cable, Fire Sprinklers		Granite	Granite	Full	Hardwood	12X13			15X14	16X24	10X12		12X15	Eating Area, Foyer	Whirlpool, Separate Shower, Bidet, Full Body Spray Shower, Soaking Tub	Separate			Cook	09/30/2011	04/11/2012	04/11/2012	05/04/2012
AT	950	N	MICHIGAN	AVE	2404	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)	1	1984	07927193	CLSD		649000	600000	600000	649000	Cash	N/A	92%	92%	217	59	17032070681160				9124	None	2009	777	No		No	No		24		1830	Builder				S (South), W (West)	5	2	2	0	3	1	3.1		2	Attached	None	None	Seller would consider financing. All upgraded and contemporary! This spacious 2 bdrm 3.5 bthrm is sure to impress.  Large kitchen w/dining areaa & breakfast bar connecting the living room. Granite counters, built in Subzero fridge. Separate formal dining room w/built in glass shelves.  Marble floors throughout common areas & 2nd bedroom.  Large master suite w/his her's bathrooms.  Full Srvce bldg w/pool, gym, doorman			Central Air	Electric, Zoned		Hardwood Floors, Storage	No			Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Whirlpool, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Security, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other							Carpet					Marble	TV-Cable, Fire Sprinklers		Marble	Marble	Full	Carpet	13X12			15X14	23X16	12X10		14X12	No additional rooms	Separate Shower, Double Sink		Storms/Screens		Cook	10/18/2011	12/15/2011	12/15/2011	12/15/2011
AT	950	N	Michigan	AVE	5501	Chicago	Illinois	60611	8008		299	299	183	Condo, High Rise (7+ Stories)	56	1984	08050775	CLSD		499000	475000	475000	499000	Cash	N/A	95%	95%	63	63	17032070681156				10019.59	Homeowner	2010	886	No		No	No		55		1570	Builder				S (South), W (West), City	4	1	1	0	1	1	1.1		2	Attached	None	None	Absolutely the Best One Bedroom in the City.Gracious and spacious with stunning city and south Michigan Avenue  views in a top building in a prime location w/all Chicago has to offer just steps from your front door. One of the rare few one bedrooms with 10 and 10'6" ceilings to heighten the drama of the home. An estate sale ready for you and your designer to make this your special home or the ultimate pied a terre.	ESTATE SALE BEING SOLD IN "AS IS" CONDITION.  ADDENDUM TO ANY OFFER BEFORE PRESENTATION TO  TRUSTEE.  ONE DOG ALLOWED UP TO 30 LBS.		Central Air, Zoned	Electric, Radiant, 2+ Sep Heating Systems, Indv Controls, Zoned		Laundry Hook-Up in Unit	No			Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Whirlpool	Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other	Self Managed	Penny Berman	(312) 664-6055	96	No										Granite	Carpet	Full	Carpet				13X20	18X21	8X13		12X14	No additional rooms	Separate Shower, Double Sink, Bidet, Soaking Tub	Separate			Cook	04/24/2012	06/25/2012	06/25/2012	07/18/2012
AT	950	N	Michigan	AVE	3201	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	181	Condo, High Rise (7+ Stories)	40	1984	08075453	CLSD		625000	544000	544000	585000	Conventional	N/A	93%	87%	74	74	17032070681133				8610.17	None	2010	706	No		No	No		32		1570	Estimated				N (North), W (West), City	5	1	1	0	1	1	1.1		1	Attached	None	None	Unusually spacious  fully renovated one bedroom with dining room/den. New rift cut oak floors throughout common area's, wool carpet in bedroom.  Kitchen includes new rift cut oak  shaker style cabinets, honed black granite counters, and stainless appliances- Sub Zero and Electrolux.  Too  many details, a must see.  Full amenity building includes 24 hour door staff, indoor pool, health club, sun deck. Garage valet par			Central Air, Zoned	Electric, Forced Air		Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors	Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool	NA	NA	(555) 555-5555												Other	Carpet	Full	Carpet				22X13	21X08	15X09		12X12	Den, Foyer		Separate			Cook	05/24/2012	08/05/2012	08/05/2012	08/21/2012
AT	950	N	Michigan	AVE	3704	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)	56	1984	08100778	CLSD		690000	575000	575000	640000	Conventional	N/A	90%	83%	143	143	17032070681173				10955.44		2011	987	No		No	No		37		1830	Other				S (South), W (West), City	5	2	2	0	2	1	2.1		2	Attached	None	None	PRICED TO SELL! FABULOUS DE GIULIO COOK'S KITCHEN. 2ND BEDROOM USED AS STUDY, OPEN TO FORMAL DINING ROOM. PREMIERE LOCATION. FULL AMENITY BUILDING. 30 LB WEIGHT LIMIT ON PETS.	SEE "ADDITIONAL INFORMATION" FOR FLOOR PLAN.		Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal, Grill-Indoor		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Whirlpool	Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other	SELF MANAGED	PENNY BERMAN	(312) 664-6055				Hardwood					Hardwood	TV-Cable, Fire Sprinklers		Other	Hardwood	Full	Carpet	12X13			15X14	16X26	16X11		12X14	No additional rooms		Separate			Cook	06/26/2012	11/15/2012	11/15/2012	01/03/2013
